Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Series E - Rappi,https://www.crunchbase.com/funding_round/rappi-series-e--dc18526a,Rappi,https://www.crunchbase.com/organization/rappi,Series E,1000000000,USD,1000000000,2019-04-30,2500000000,USD,2500000000,Rappi is a consumer tech company that specializes in providing online delivery services.,"Consumer Goods, E-Commerce, Food Delivery","Bogotá, Distrito Especial, Colombia, South America",http://www.rappi.com,$10M to $50M,Late Stage Venture,"DST Global, SoftBank, SoftBank Vision Fund, Y Combinator"
Seed Round - College Pulse,https://www.crunchbase.com/funding_round/collegepulse-seed--eb33e1ba,College Pulse,https://www.crunchbase.com/organization/collegepulse,Seed,1500000,USD,1500000,2019-04-29,,,,College Pulse is a polling platform designed to aggregate and share student public opinion on college campuses.,"Communities, Mobile Apps, Software","San Francisco, California, United States, North America",https://collegepulse.com/,Less than $1M,Seed,"GSV Ventures, Madrona Venture Group, Norwest Venture Partners, Paul Graham, Y Combinator"
Seed Round - Shiok Meats,https://www.crunchbase.com/funding_round/shiok-meats-seed--897530a4,Shiok Meats,https://www.crunchbase.com/organization/shiok-meats,Seed,4600000,USD,4600000,2019-04-28,,,,Shiok Meats is a cellular aquaculture and cell-based meat company.,"Food Processing, Seafood","Singapore, Central Region, Singapore, Asia",https://shiokmeats.com/,$1M to $10M,Early Stage Venture,"Aera VC, Alpha Impact Investment Management Partners, Beyond Impact, Big Idea Ventures, Boom Capital, Entrepreneur First, Lionheart Ventures, Y Combinator"
Seed Round - Courier,https://www.crunchbase.com/funding_round/try-courier-seed--e68e9ccd,Courier,https://www.crunchbase.com/organization/try-courier,Seed,2300000,USD,2300000,2019-04-26,,,,"The fastest way for developers to build notifications for their app. Email, SMS, push, chat, and more.","Developer APIs, Internet, Messaging, SaaS, Software","San Francisco, California, United States, North America",https://www.courier.com,,Early Stage Venture,"Acceleprise, Allen Gannett, Andrew Miklas, Edith Harbaugh, Eric Koslow, Jack Altman, Joe Payne, Lachy Groom, Matrix Partners, SaaS Ventures, Umair Akeel, Y Combinator"
Series B - Lattice,https://www.crunchbase.com/funding_round/lattice-2-series-b--cff5f12c,Lattice,https://www.crunchbase.com/organization/lattice-2,Series B,15000000,USD,15000000,2019-04-26,,,,"Lattice is a people management platform that empowers people leaders to build engaged, high-performing teams.","Enterprise Applications, Human Resources, Information Technology, Productivity Tools, Software","San Francisco, California, United States, North America",http://www.lattice.com/,$10M to $50M,Late Stage Venture,"Jake Gibson, Khosla Ventures, Shasta Ventures, Thrive Capital, Y Combinator"
Seed Round - Seawise Capital,https://www.crunchbase.com/funding_round/seawise-capital-seed--5483b915,Seawise Capital,https://www.crunchbase.com/organization/seawise-capital,Seed,1500000,USD,1500000,2019-04-25,,,,We are building a digital trade finance bank,"Financial Services, FinTech","London, England, United Kingdom, Europe",https://www.seawisecapital.com/,$1M to $10M,Seed,"Global Founders Capital, Indicator Fund, Oyster Ventures, S28 Capital, Soma Capital, Y Combinator"
Seed Round - Meru Health,https://www.crunchbase.com/funding_round/meru-health-seed--396e4a36,Meru Health,https://www.crunchbase.com/organization/meru-health,Seed,4200000,USD,4200000,2019-04-25,,,,Meru Health offers a digital program that helps improve the lives of people living with depression and saves on healthcare costs.,"Health Care, Medical, Personal Health","San Mateo, California, United States, North America",http://www.meruhealth.com/,$1M to $10M,Early Stage Venture,"Bonit Capital, FoundersX Ventures, Freestyle Capital, IT-Farm, Lifeline Ventures, Plug and Play, Y Combinator"
Series A - Saleswhale,https://www.crunchbase.com/funding_round/saleswhale-series-a--07b30003,Saleswhale,https://www.crunchbase.com/organization/saleswhale,Series A,5300000,USD,5300000,2019-04-23,,,,"Saleswhale uses AI to engage every lead over email, qualify them, and identify leads that are ready to buy.","Advertising, Artificial Intelligence, B2B, Information Technology, Sales Automation","Singapore, Central Region, Singapore, Asia",http://saleswhale.com,$1M to $10M,Early Stage Venture,"Monk’s Hill Ventures, STRIVE, Wavemaker Partners, Y Combinator"
Seed Round - Nabis,https://www.crunchbase.com/funding_round/nabis-seed--ad4c0740,Nabis,https://www.crunchbase.com/organization/nabis,Seed,4250000,USD,4250000,2019-04-22,,,,#1 Cannabis Distributor,"Cannabis, Logistics, Software, Supply Chain Management","San Francisco, California, United States, North America",https://www.nabis.com/,$1M to $10M,Early Stage Venture,"Babel Ventures, Buddy Shakhashir, Clark Valberg, ESO Fund, Keisuke Honda, Kingsley Advani, Liquid 2 Ventures, Outbound Ventures, Paul Buchheit, Soma Capital, Stanley Wang, Y Combinator"
Pre Seed Round - Voyage Biomedical,https://www.crunchbase.com/funding_round/voyage-biomedical-pre-seed--ef55eec0,Voyage Biomedical,https://www.crunchbase.com/organization/voyage-biomedical,Pre-Seed,150000,USD,150000,2019-04-20,,,,Voyage Biomedical is a medical device startup.,"Health Care, Medical","Berkeley, California, United States, North America",https://voyage.bio/,,Seed,"Creative Destruction Lab, Y Combinator"
Seed Round - Frubana,https://www.crunchbase.com/funding_round/frubana-seed--2f135db9,Frubana,https://www.crunchbase.com/organization/frubana,Seed,10000000,USD,10000000,2019-04-19,,,,Frubana is a B2B platform of agri-products and packed goods for restaurants and small retailers in LatAm.,"AgTech, B2B, E-Commerce, Logistics, Restaurants","Bogotá, Distrito Especial, Colombia, South America",http://www.frubana.com,$1M to $10M,Early Stage Venture,"FJ Labs, Monashees, Y Combinator"
Series A - Flowspace,https://www.crunchbase.com/funding_round/flowspace-series-a--a5ef54d9,Flowspace,https://www.crunchbase.com/organization/flowspace,Series A,12000000,USD,12000000,2019-04-16,,,,Flowspace offers an on-demand warehousing and fulfillment network.,"Logistics, Supply Chain Management, Warehousing","Los Angeles, California, United States, North America",https://www.flow.space/,Less than $1M,Early Stage Venture,"1984 Ventures, Canvas Ventures, Moment Ventures, Y Combinator"
Seed Round - Keeper Tax,https://www.crunchbase.com/funding_round/keeper-tax-seed--083c378a,Keeper Tax,https://www.crunchbase.com/organization/keeper-tax,Seed,1600000,USD,1600000,2019-04-15,8350000,USD,8350000,Keeper Tax automatically monitors purchases for tax deductible expenses.,"Accounting, Apps, Financial Services, FinTech, Personal Finance","San Francisco, California, United States, North America",https://www.keepertax.com/,$1M to $10M,Seed,"Alexandre Scialom, Jude Gomila, Matrix Partners, Soma Capital, Y Combinator"
Seed Round - Credy,https://www.crunchbase.com/funding_round/credy-seed--17b1c5cb,Credy,https://www.crunchbase.com/organization/credy,Seed,,,,2019-04-12,,,,Credy is a full stack lending company for India. Credy offers a mobile credit line with customization for specific end use.,"Consumer Lending, Credit, Financial Services, FinTech, Lending","Bengaluru, Karnataka, India, Asia",https://www.credy.in/,$1M to $10M,Seed,Y Combinator
Series A - BUMP,https://www.crunchbase.com/funding_round/bump-d27e-series-a--f32e7e6f,BUMP,https://www.crunchbase.com/organization/bump-d27e,Series A,7500000,USD,7500000,2019-04-10,,,,BUMP is a social peer-to-peer marketplace for authentic streetwear and sneakers.,"Apps, E-Commerce, E-Commerce Platforms, Fashion, Marketplace, Mobile Apps, Service Industry, Shopping","London, England, United Kingdom, Europe",https://sobump.com,Less than $1M,Early Stage Venture,"e.ventures, Kleiner Perkins, Y Combinator"
Series A - Cashfree,https://www.crunchbase.com/funding_round/cashfree-series-a--7290e54b,Cashfree,https://www.crunchbase.com/organization/cashfree,Series A,5500000,USD,5500000,2019-04-09,,,,Cashfree is a payments and banking technology company that enables businesses in India to collect payments online and make payouts.,"Finance, Financial Services, FinTech, Mobile Payments, Payments","Bengaluru, Karnataka, India, Asia",http://www.cashfree.com,$1M to $10M,Early Stage Venture,"George Osborne, Smilegate Investment, Vellayan Subbiah, Y Combinator"
Series A - Torch Leadership Labs,https://www.crunchbase.com/funding_round/torch-series-a--2ea6de2c,Torch Leadership Labs,https://www.crunchbase.com/organization/torch,Series A,12409984,USD,12409984,2019-04-03,,,,"Torch is a leadership development  platform with integrated coaching, software, and feedback to raise high performers to the next level.","Corporate Training, Education, Human Resources, SaaS, Software, Training","San Francisco, California, United States, North America",https://torch.io/,Less than $1M,Early Stage Venture,"Initialized Capital, Norwest Venture Partners, Pioneer Fund, West, Y Combinator"
Series A - Rippling,https://www.crunchbase.com/funding_round/rippling-series-a--4cce6919,Rippling,https://www.crunchbase.com/organization/rippling,Series A,45000000,USD,45000000,2019-04-03,225000000,USD,225000000,"Rippling is a human resource management company that manages employees’ payroll, benefits, devices, and apps.","Employment, Human Resources, Information Technology, IT Management, Software","San Francisco, California, United States, North America",https://www.rippling.com/,$10M to $50M,Early Stage Venture,"Initialized Capital, Kleiner Perkins, NJF Capital, Threshold, Y Combinator"
Series D - Segment,https://www.crunchbase.com/funding_round/segment-io-series-d--f7262610,Segment,https://www.crunchbase.com/organization/segment-io,Series D,175000000,USD,175000000,2019-04-02,1325000000,USD,1325000000,Segment provides customer data infrastructure that helps businesses put their customers first.,"Analytics, Big Data, Cloud Computing, Infrastructure","San Francisco, California, United States, North America",http://segment.com,$50M to $100M,M&A,"Accel, e.ventures, Greycroft, GV, Meritech Capital Partners, Sapphire Ventures, Thrive Capital, Y Combinator"
Seed Round - Deel,https://www.crunchbase.com/funding_round/deel-seed--1b70bf10,Deel,https://www.crunchbase.com/organization/deel,Seed,3850000,USD,3850000,2019-04-02,,,,Deel is a payroll and compliance platform for international employees and contractors.,"FinTech, Human Resources, Payments, Recruiting","San Francisco, California, United States, North America",https://www.letsdeel.com,$1M to $10M,Early Stage Venture,"Alexandre Scialom, AltaIR Capital, Avichal Garg, Cem Garih, Daniel Gross, Elad Gil, Esas Ventures, Justin Mateen, La Famiglia, Recursive Ventures, Soma Capital, Weekend Fund, Y Combinator"
Series A - Sqreen,https://www.crunchbase.com/funding_round/sqreen-series-a--2d273c53,Sqreen,https://www.crunchbase.com/organization/sqreen,Series A,14000000,USD,14000000,2019-04-02,,,,Sqreen is a monitoring and protection platform made to be incredibly powerful yet very easy to use.,"Cyber Security, Developer Tools, SaaS, Software","San Francisco, California, United States, North America",https://www.sqreen.com/,$1M to $10M,M&A,"Alven, Blossom Capital, Greylock, Point Nine, Y Combinator"
Pre Seed Round - Well Principled,https://www.crunchbase.com/funding_round/well-principled-pre-seed--e3d8e586,Well Principled,https://www.crunchbase.com/organization/well-principled,Pre-Seed,1000000,USD,1000000,2019-03-31,,,,Well Principled is an A.I. Management Consultant that predicts the buying behavior of every customer.,"Marketing Automation, Predictive Analytics, Software, Supply Chain Management","St Louis, Missouri, United States, North America",https://wellprincipled.com,$1M to $10M,Seed,"Anne Marie Knott, Cultivation Capital, Founders Fund, Liquid 2 Ventures, Y Combinator"
Series A - Proxy,https://www.crunchbase.com/funding_round/martians-series-a--8ea5e3cc,Proxy,https://www.crunchbase.com/organization/martians,Series A,13600000,USD,13600000,2019-03-27,,,,Proxy provides a smartphone-enabled digital identity that allows the user to authenticate and interact with all devices.,"Augmented Reality, Blockchain, Consumer, Identity Management, Information Technology, Mobile, Mobile Apps, Software","San Francisco, California, United States, North America",https://proxy.com/,$1M to $10M,Early Stage Venture,"Coatue, Justin Mateen, Kleiner Perkins, WeWork Creator Fund, Y Combinator"
Seed Round - Goodly,https://www.crunchbase.com/funding_round/goodly-seed--de3d6701,Goodly,https://www.crunchbase.com/organization/goodly,Seed,1300000,USD,1300000,2019-03-27,,,,Student loan repayment as an employee benefit,"Employee Benefits, FinTech, Human Resources","San Francisco, California, United States, North America",https://www.goodlyapp.com/,$1M to $10M,Seed,"AAF Management Ltd., ACE & Company, Norwest Venture Partners, Y Combinator, Zeno Ventures"
Venture Round - RedCarpetUp,https://www.crunchbase.com/funding_round/redcarpetup-series-unknown--ef742e87,RedCarpetUp,https://www.crunchbase.com/organization/redcarpetup,Venture - Series Unknown,3890000,USD,3890000,2019-03-27,,,,"RedCarpet lends to customers in India to finance their online purchases - ecommerce, travel, etc.","Consumer Lending, Credit, E-Commerce, FinTech, Mobile Payments","Gurgaon, Haryana, India, Asia",https://www.redcarpetup.com,$1M to $10M,,"Lightspeed India Partners, Y Combinator"
Seed Round - Unima,https://www.crunchbase.com/funding_round/unima-seed--84326806,Unima,https://www.crunchbase.com/organization/unima,Seed,1933000,USD,1933000,2019-03-24,10000000,USD,10000000,Unima is fast and low cost diagnostics and infectious disease surveillance for limited resource settings.,"Biotechnology, Health Care, Health Diagnostics","Zapopan, Jalisco, Mexico, North America",http://www.unima.com.mx,$1M to $10M,Seed,"Avalancha Ventures, Dadneo, Dan Knox, Elizabeth Iorns, Endurance Investments, Eric Urhane, Fondo Vulcano, Genesis Capital Ventures, Investo, Matt Cutts, Paul Buchheit, Social Capital, Sohail Prasad, SP Investment Fund, Thomas James, Y Combinator"
