,Parent Company,Child Company,Child Description,split
371,500 Startups,Bunch,"Our funding stage is Seed. Bunch is the first app that allows its users to play their favorite games with friends over video chat. Located in New City, New York, United States, North America. Involved in the following industries: Apps, Gaming, Information Technology, Mobile Apps, Software, Video Chat Our current investors include 500 Startups, 500 Startups Vietnam, Abstract Ventures, Betaworks, Founders Fund, LVP, Northzone, Streamlined Ventures, Transcend Fund. Funding amount (USD) so far is 3800000.0.",0.6391413989852924
372,500 Startups,RealStake,"Our funding stage is Seed. RealStake, a digital investment platform that offers real estate investment syndication. Located in Singapore, Central Region, Singapore, Asia. Involved in the following industries: Finance, Financial Services, Real Estate, Real Estate Investment Our current investors include 500 Startups. Funding amount (USD) so far is unknown.",0.8787528570297595
374,500 Startups,Jott,"Our funding stage is Venture - Series Unknown. Jott offers a novel service that enables users to speak messages that can be sent to as transcribed emails or voice messages. Located in Seattle, Washington, United States, North America. Involved in the following industries: Messaging, Service Industry, Video Our current investors include 500 Startups, Alta Ventures Mexico, Chris Michel, Lerer Hippeau, Maveron, Monashees. Funding amount (USD) so far is 1700000.0.",0.7408517001227405
375,500 Startups,TravelFlan (a FreeD Group company),"Our funding stage is Seed. TravelFlan utilizes Artificial Technology (AI), Big Data,and Machine Learning technologies to provide end-2-end digital solutions. Located in Hong Kong, Hong Kong Island, Hong Kong, Asia. Involved in the following industries: Analytics, Artificial Intelligence, Big Data, Information Technology, Machine Learning, Supply Chain Management, Travel Our current investors include 500 Startups, GWC Innovator Fund, Radiant Venture Capital. Funding amount (USD) so far is 500000.0.",-0.48210864146072824
376,500 Startups,Fakespot,"Our funding stage is Seed. Fakespot determines the trustworthiness of reviews using artificial intelligence. Located in New York, New York, United States, North America. Involved in the following industries: Artificial Intelligence, Information Technology, Machine Learning, Natural Language Processing Our current investors include 500 Startups, Faith Capital, SRI Capital. Funding amount (USD) so far is 1300000.0.",1.5757089898164591
378,500 Startups,Chipper Cash,"Our funding stage is Seed. Chipper Cash is a fintech platform that offers cross-border money transfer services through mobile. Located in San Francisco, California, United States, North America. Involved in the following industries: Financial Services, FinTech, Mobile Apps, Mobile Payments, Payments Our current investors include 500 Startups, Catalyst Fund, Deciens Capital. Funding amount (USD) so far is 6000000.0.",0.7442933863203507
379,500 Startups,Artivest,"Our funding stage is Seed. Artivest provides access at lower investment minimums to a select assortment of privately offered alternative investment funds. Located in New York, New York, United States, North America. Involved in the following industries: Financial Services, FinTech, Impact Investing, Wealth Management Our current investors include 500 Startups, FinTech Collective, Josh Abramowitz, Nellie Levchin, Peter Thiel, Red Swan Ventures, RRE Ventures. Funding amount (USD) so far is 2000000.0.",-1.1175703576400342
380,500 Startups,RankScience,"Our funding stage is Seed. SEO Split Testing Platform & Services for Data Driven Companies Located in San Francisco, California, United States, North America. Involved in the following industries: A/B Testing, Business Development, Business Information Systems, Business Intelligence, Search Engine, SEO Our current investors include 500 Startups, FundersClub. Funding amount (USD) so far is 125000.0.",-1.6501308798715983
383,500 Startups,Dil Mil,"Our funding stage is Seed. Dil Mil is a matchmaking application that utilizes machine learning algorithms to search and match its user profiles. Located in San Francisco, California, United States, North America. Involved in the following industries: Apps, Artificial Intelligence, Internet, Machine Learning, Mobile, Software Our current investors include 500 Startups, Daniel Curran, Maiden Lane Ventures, Naval Ravikant, Nelstone Ventures, One Planet, Rich Nelson, Scott Banister, Will Bunker. Funding amount (USD) so far is 1000000.0.",2.196127621349587
384,500 Startups,Taker,"Our funding stage is Seed. Online Ordering System for Restaurant Located in Riyadh, Ar Riyad, Saudi Arabia, Asia. Involved in the following industries: E-Commerce, Information Technology, Internet, Mobile Apps, SaaS, Software Our current investors include 500 Startups, Oqal. Funding amount (USD) so far is 200000.0.",0.6372311849276833
385,500 Startups,Merchbar,"Our funding stage is Seed. Merchbar is an operator of an online marketplace used to be used for selling music band merchandise. Located in San Francisco, California, United States, North America. Involved in the following industries: E-Commerce, Gift Card, Marketplace, Music Our current investors include 500 Startups, Inncubator Investments, Jonathan Swanson, Matt Mullenweg, Structure Capital, Universal Music Group. Funding amount (USD) so far is 1000000.0.",-0.5318414068770086
386,500 Startups,Denarii Cash,"Our funding stage is Seed. Denarii Cash is a money transfer app. Located in Dubai, Dubai, United Arab Emirates, Asia. Involved in the following industries: Apps Our current investors include 500 Startups, Oqal. Funding amount (USD) so far is 100000.0.",-0.16301860112333189
387,500 Startups,Foodics,"Our funding stage is Series A. Foodics is a restaurant management system that manages sales, transactions, inventory, employee schedules, and customer relationships. Located in Dubai, Dubai, United Arab Emirates, Asia. Involved in the following industries: Information Services, Management Information Systems, Restaurants, Software Our current investors include 500 Startups, BADIR, Naseel, Raed Ventures, Riyad TAQNIA Fund (RTF), Saudi Venture Capital. Funding amount (USD) so far is 4000000.0.",-0.4030276633248046
389,500 Startups,Jüsto,"Our funding stage is Seed. Jüsto is an online delivery-only supermarket chain. Located in Mexico City, Distrito Federal, Mexico, North America. Involved in the following industries: Consumer Goods, Delivery, E-Commerce, Food and Beverage, Grocery Our current investors include 500 Startups, FEMSA, Foundation Capital, GE32 Capital, Google Launchpad Accelerator, Manolo Atala, Mountain Nazca, Quiet Capital, VAS Ventures. Funding amount (USD) so far is 10000000.0.",-1.4865110507928014
390,500 Startups,AdEspresso,"Our funding stage is Seed. AdEspresso offers services for advertisers and media agencies to create, analyze, and optimize their Facebook advertisements. Located in San Francisco, California, United States, North America. Involved in the following industries: Advertising, SaaS, Software Our current investors include 500 Startups, Andrea Rota, Armando Biondi, BoomStartup, Kevin Moore, Richard Chen, SierraMaya360, TA Capital. Funding amount (USD) so far is 500000.0.",2.2745619649535795
391,500 Startups,AdEspresso,"Our funding stage is Seed. AdEspresso offers services for advertisers and media agencies to create, analyze, and optimize their Facebook advertisements. Located in San Francisco, California, United States, North America. Involved in the following industries: Advertising, SaaS, Software Our current investors include 500 Startups, Andrea Rota, SierraMaya360, VTF Capital. Funding amount (USD) so far is 1300000.0.",0.11557842547056718
393,500 Startups,Cushion,"Our funding stage is Seed. Cushion automatically negotiates bank fees and credit card interest on behalf of consumers Located in San Francisco, California, United States, North America. Involved in the following industries: B2C, Consumer Applications, Financial Services, FinTech, Personal Finance Our current investors include 500 Startups. Funding amount (USD) so far is 2000000.0.",0.9121901494383254
395,500 Startups,Come Bien,"Our funding stage is Pre-Seed. Come Bien is a Mexican food subscription service that delivers customized healthy foods to businesses and individuals. Located in Mexico City, Distrito Federal, Mexico, North America. Involved in the following industries: E-Commerce, Food and Beverage, Food Delivery, Nutrition, Restaurants Our current investors include 500 Startups. Funding amount (USD) so far is 200000.0.",-1.3001608046814719
396,500 Startups,Triage,"Our funding stage is Seed. Triage monitors your work tools. Located in San Francisco, California, United States, North America. Involved in the following industries: Enterprise Software, SaaS Our current investors include 500 Startups, GV, Hinge Capital, Ludlow Ventures, Mesa Ventures, Vast Ventures. Funding amount (USD) so far is 1000000.0.",0.019408223586694
